Conference,Paper,paperId,title
AAAI,Out-Of-Distribution Detection Is Not All You Need,c0267f45240c1f42b731099733c06d53587e2ec1,Unifying Evaluation of Machine Learning Safety Monitors
AAAI,Out-Of-Distribution Detection Is Not All You Need,3b0284d501e9b1b6c199d8b07c6826a165c4b4f2,ViM: Out-Of-Distribution with Virtual-logit Matching
AAAI,Out-Of-Distribution Detection Is Not All You Need,a98fd11ba2bf28a4d9e16917dab3ba0acb9ccdff,Evaluation of Runtime Monitoring for UAV Emergency Landing
AAAI,Out-Of-Distribution Detection Is Not All You Need,cfe166f0916d2fd251d1f735fc85f6ab77aedca8,AugLy: Data Augmentations for Robustness
AAAI,Out-Of-Distribution Detection Is Not All You Need,7f9760a76e9cf424da0b72d42f75594cefc4a329,ReAct: Out-of-distribution Detection With Rectified Activations
AAAI,Out-Of-Distribution Detection Is Not All You Need,e75c388b60cf447be7148be25feeee3e10d12cf4,Learning in High Dimension Always Amounts to Extrapolation
AAAI,Out-Of-Distribution Detection Is Not All You Need,b69a135b7b79d5dfc2593494d08de18dea4a6756,Benchmarking Safety Monitors for Image Classifiers with Machine Learning
AAAI,Out-Of-Distribution Detection Is Not All You Need,1c3c87562221a8c1a4e93fd599564d7758a9905b,DOCTOR: A Simple Method for Detecting Misclassification Errors
AAAI,Out-Of-Distribution Detection Is Not All You Need,35b966347dae2f0d496ea713edf03a68211838a5,Energy-based Out-of-distribution Detection
AAAI,Out-Of-Distribution Detection Is Not All You Need,76f7619d0a6791fc5087ccd2a521c7535fc52ddc,Robust Detection of Objects under Periodic Motion with Gaussian Process Filtering
AAAI,Out-Of-Distribution Detection Is Not All You Need,1f4b3283faf534ef92d7d7fa798b26480605ead9,Torchattacks : A Pytorch Repository for Adversarial Attacks
AAAI,Out-Of-Distribution Detection Is Not All You Need,17079503ded29c3ad94c42c95e51fc2682f3ece5,FACER: A Universal Framework for Detecting Anomalous Operation of Deep Neural Networks
AAAI,Out-Of-Distribution Detection Is Not All You Need,a4f82c32400f51da31c6b4da3cc131cf055f74f5,DISSECTOR: Input Validation for Deep Learning Applications by Crossing-layer Dissection
AAAI,Out-Of-Distribution Detection Is Not All You Need,4cfbd97a5b42695697f70a9f28ee29711f6ca433,Task-Aware Novelty Detection for Visual-based Deep Learning in Autonomous Systems
AAAI,Out-Of-Distribution Detection Is Not All You Need,5cf9f566b953b2fb37d996d2748c56c4b07f055a,Real-time detectors for digital and physical adversarial inputs to perception systems
AAAI,Out-Of-Distribution Detection Is Not All You Need,ba39d83ec8b79f35d8195835f46cc4e36e5a4211,Real-time Out-of-distribution Detection in Learning-Enabled Cyber-Physical Systems
AAAI,Out-Of-Distribution Detection Is Not All You Need,c8441730adca1b2d0f571d5a1c0276fbfc7ebc01,Outside the Box: Abstraction-Based Monitoring of Neural Networks
AAAI,Out-Of-Distribution Detection Is Not All You Need,87ed9bb65da95185ffbf57b019d28aa17d58fddd,Misbehaviour Prediction for Autonomous Driving Systems
AAAI,Out-Of-Distribution Detection Is Not All You Need,032db195efd97fe2bcd20c4ad04628c70ff4e79c,"Bio-inspired synthesis of xishacorenes A, B, and C, and a new congener from fuscol† †Electronic supplementary information (ESI) available. See DOI: 10.1039/c9sc02572c"
AAAI,Out-Of-Distribution Detection Is Not All You Need,0af00e43658fe5dacaec577a943619351b8ad230,Autonomy for Surgical Robots: Concepts and Paradigms
AAAI,Out-Of-Distribution Detection Is Not All You Need,49b64383fe36268410c430352637ed23b16820c5,Benchmarking Neural Network Robustness to Common Corruptions and Perturbations
AAAI,Out-Of-Distribution Detection Is Not All You Need,0392b5ea89298dbef3bd6532cdaa3e1e37df285d,Adversarial Sample Detection for Deep Neural Network through Model Mutation Testing
AAAI,Out-Of-Distribution Detection Is Not All You Need,45a44d7097d6f444733762c4fe77d084bc5d3bbe,Runtime Monitoring Neuron Activation Patterns
AAAI,Out-Of-Distribution Detection Is Not All You Need,ab758c7d163dba039f1b1badaa9ea72064c887ba,DeepRoad: GAN-Based Metamorphic Testing and Input Validation Framework for Autonomous Driving Systems
AAAI,Out-Of-Distribution Detection Is Not All You Need,d03ca175e2b2745126e792fdc31dfadae4c63afa,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks
AAAI,Out-Of-Distribution Detection Is Not All You Need,3a288c63576fc385910cb5bc44eaea75b442e62e,UMAP: Uniform Manifold Approximation and Projection for Dimension Reduction
AAAI,Out-Of-Distribution Detection Is Not All You Need,d65ce2b8300541414bfe51d03906fca72e93523c,On Calibration of Modern Neural Networks
AAAI,Out-Of-Distribution Detection Is Not All You Need,547c854985629cfa9404a5ba8ca29367b5f8c25f,Enhancing The Reliability of Out-of-distribution Image Detection in Neural Networks
AAAI,Out-Of-Distribution Detection Is Not All You Need,6ff2a434578ff2746b9283e45abf296887f48a2d,A Baseline for Detecting Misclassified and Out-of-Distribution Examples in Neural Networks
AAAI,Out-Of-Distribution Detection Is Not All You Need,4dcdae25a5e33682953f0853ee4cf7ca93be58a9,LSUN: Construction of a Large-scale Image Dataset using Deep Learning with Humans in the Loop
AAAI,Out-Of-Distribution Detection Is Not All You Need,9eb1b16fbd4786eaac91f308d75609b9321868ce,One-class classification: taxonomy of study and review of techniques
AAAI,Out-Of-Distribution Detection Is Not All You Need,d2c733e34d48784a37d717fe43d9e93277a8c53e,ImageNet: A large-scale hierarchical image database
AAAI,Out-Of-Distribution Detection Is Not All You Need,27db63ab642d9c27601a9311d65b63e2d2d26744,Statistical Comparisons of Classifiers over Multiple Data Sets
AAAI,Out-Of-Distribution Detection Is Not All You Need,7cd316505f52aa337ef8a2aff10bc6bf1df561d0,and s
AAAI,Out-Of-Distribution Detection Is Not All You Need,112f8e5e4bd11ed54ba6ea0c9bf9d258372c242d,Model Assertions for Debugging Machine Learning
AAAI,Out-Of-Distribution Detection Is Not All You Need,3d2218b17e7898a222e5fc2079a3f1531990708f,I and J
AAAI,Out-Of-Distribution Detection Is Not All You Need,02227c94dd41fe0b439e050d377b0beb5d427cda,Reading Digits in Natural Images with Unsupervised Feature Learning
AAAI,Out-Of-Distribution Detection Is Not All You Need,5d90f06bb70a0a3dced62413346235c02b1aa086,Learning Multiple Layers of Features from Tiny Images
AAAI,Out-Of-Distribution Detection Is Not All You Need,,and P
AAAI,Out-Of-Distribution Detection Is Not All You Need,,"A Datasets used in our experiments Our experiments consist of 27 OOD datasets, 2 DNN architectures (54 OOD scenarios), and 6 monitoring approaches"
AAAI,Out-Of-Distribution Detection Is Not All You Need,,• Three adversarial attacks -For each ID dataset
AAAI,Out-Of-Distribution Detection Is Not All You Need,,"For each of these 27 OOD scenarios, we experiment with two DNN architectures: DenseNet and ResNet. We use the pre-trained models from"
AAAI,Out-Of-Distribution Detection Is Not All You Need,,"Three covariate shift tasks -For each ID dataset, we apply three image transformations from the AugLy library"
AAAI,Out-Of-Distribution Detection Is Not All You Need,,"Software Reliability Engineering (ISSRE 2022) , To appear"
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,c0b2251db3ee55ce82c01dd355d2e6f5cf386f15,Adversarial Framework with Certified Robustness for Time-Series Domain via Statistical Features
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,66463cdcb56704d6f7d6793efaeba46e40668216,Analyzing Deep Learning for Time-Series Data Through Adversarial Lens in Mobile and IoT Applications
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,3a2025ba293e79c5515a90a625c9ee440bf57e63,Solving Stochastic Compositional Optimization is Nearly as Easy as Solving Stochastic Optimization
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,14da16278f385505aec3d0586a19e607f47f5c3c,Improved Adversarial Training via Learned Optimizer
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,d6fc9983ba1c4483b7252349445c90602ba19cb2,Optimal Epoch Stochastic Gradient Descent Ascent Methods for Min-Max Optimization
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,7c63f4cf082c162625c2db4234c215f07ea58dfd,Near-Optimal Algorithms for Minimax Optimization
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,c99d32496cb2445203624c1fac1ee97a6222b397,Deep Adversarial Learning for NLP
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,fb38fc75f58cf8e171d59b868b1afbddbb9a28eb,Functional Adversarial Attacks
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,07ec51690cfca8476b6b11e1590eeac3250159ff,Adversarial Attacks on Deep Neural Networks for Time Series Classification
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,988b219dcd619191218fb35acc184732ae7bbbff,Adversarial Attacks on Time Series
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,2fff1d71c751ad8bdaaa96b625d2b65eb2fb5eaa,Certified Adversarial Robustness with Additive Noise
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,6bc639d13a1f91466c549f06b0f27bd0900dcb79,Random Warping Series: A Random Features Method for Time-Series Embedding
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,921196c32213a229245a9705ee4768bc941e7a26,An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,fa12574c228542151ccd7d4e3f42cc4896cd274a,Black-Box Generation of Adversarial Text Sequences to Evade Deep Learning Classifiers
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,d3c071dbbb4520ed5875f7e064a9da87240534db,Spatially Transformed Adversarial Examples
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,1b225474e7a5794f98cdfbde8b12ccbc56799409,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,f6b7583dffc04b51a2d262a0d5b209984c062f53,Towards Crafting Text Adversarial Samples
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,7aa38b85fa8cba64d6a4010543f6695dbf5f1386,Towards Deep Learning Models Resistant to Adversarial Attacks
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,1f07761d481d03d2dff9ea64ddf5ff5ffb3da445,On the Limitation of Convolutional Neural Networks in Recognizing Negative Images
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,ca0917853ea55c0ec4cded50914eb825fd45d00f,Time series classification from scratch with deep neural networks: A strong baseline
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,16aa01ca0834a924c25faad5d8bfef3fd1acfcfe,Universal Adversarial Perturbations
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,d86c9623d56e469aec73a76758a829891b0b2a09,Technical Report on the CleverHans v2.1.0 Adversarial Examples Library
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,df40ce107a71b770c9d0354b78fdd8989da80d2f,Towards Evaluating the Robustness of Neural Networks
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,07f5bae91cd45eafe82f3548a43268eb5c84df7a,Linear Convergence of Gradient and Proximal-Gradient Methods Under the Polyak-Łojasiewicz Condition
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,b544ca32b66b4c9c69bcfa00d63ee4b799d8ab6b,Adversarial examples in the physical world
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,a573ecb0960d0d2c115c0ad3fc971aa6cdb578eb,Improving the Robustness of Deep Neural Networks via Stability Training
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,0e16fb12330e653a251b7cb825d677d1af294b7c,Stochastic compositional gradient descent: algorithms for minimizing compositions of expected-value functions
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,7de1f5079ed7a8a8a5690f72ad2099f52d697393,Fast Global Alignment Kernels
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,0b771778298718f1656c332beb931a6c452988c4,A Kernel for Time Series Based on Global Alignments
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,1ac57524ba2d2a69c1bb6defed7352a06fd7050d,Using Dynamic Time Warping to Find Patterns in Time Series
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,e8559bda5ac6f85f7891f5d6fb9a0fbf434674e6,Global Convergence and Variance Reduction for a Class of Nonconvex-Nonconcave Minimax Problems
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,,The UEA & UCR Time Series Classification Rep
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,7edda0f7cbbe47c66b8a231ecf50342cef3a8504,Certified Adversarial Robustness with Additive Noise
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,,"k,i = ∇ a (cid:96) ( f ( w k +1 , x i + a ki , y i ) − (cid:80) π ∈ (cid:98) A ki exp( − d π ( x i , x i + a ki ) /ν ) ·∇ a d π ( x i , x i + a ki ) · λ ω k +1 i ν for i ∈ I k"
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,,Randomly sample a mini-batch of data samples indexed by I k s.t. |I k |
AAAI,Training Robust Deep Models for Time-Series Domain: Novel Algorithms and Theoretical Analysis,,ω k +1 i = ω ki for i / ∈ I k
AAAI,GuidedMixup: An Efficient Mixup Strategy Guided by Saliency Maps,5f0f4a3fa3cff7ffcedabbc9ed0dad2dd71f7028,Does Knowledge Distillation Really Work?
AAAI,GuidedMixup: An Efficient Mixup Strategy Guided by Saliency Maps,39caa9091318480f3241117ecefba897548cc42a,Co-Mixup: Saliency Guided Joint Mixup with Supermodular Diversity
AAAI,GuidedMixup: An Efficient Mixup Strategy Guided by Saliency Maps,c3379bbe58886d8d66c0be777fc7416415617435,SnapMix: Semantically Proportional Mixing for Augmenting Fine-grained Data
